Hisp.id,Hisp.display-label,Sex.id,Sex.display-label,Year.id,Year.display-label,GEO.id,GEO.id2,GEO.display-label,wac,bac,iac,aac,nac
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US05,05,Arkansas,2409204,480534,55057,50859,9640
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US06,06,California,6401029,206636,313536,183965,42647
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,6401029,206636,313536,183965,42647
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US06,06,California,6425659,207835,315126,184961,42845
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US06,06,California,6532997,212681,320732,189215,43874
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US06,06,California,6636835,217974,326452,193981,45021
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US06,06,California,6543945,197168,327468,181172,42621
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,6543945,197168,327468,181172,42621
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US06,06,California,6570188,198485,329170,182105,42637
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US06,06,California,6679398,203543,335130,186676,43850
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US06,06,California,6787200,209279,341076,191574,44983
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US06,06,California,12944974,403804,641004,365137,85268
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,12944974,403804,641004,365137,85268
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US06,06,California,12995847,406320,644296,367066,85482
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US06,06,California,13212395,416224,655862,375891,87724
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US06,06,California,13424035,427253,667528,385555,90004
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US06,06,California,7946198,1243951,199074,2800140,119285
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,7946198,1243951,199074,2800140,119285
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US06,06,California,7941254,1245820,199276,2817461,119757
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US06,06,California,7935595,1253382,199999,2881219,121835
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US06,06,California,7932963,1261119,200670,2947583,123874
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US06,06,California,7869742,1208500,186663,2541793,115483
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,7869742,1208500,186663,2541793,115483
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US06,06,California,7866237,1210693,187115,2557199,115682
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US06,06,California,7869602,1218790,187623,2614969,117990
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US06,06,California,7875605,1227794,188643,2675080,120015
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US06,06,California,15815940,2452451,385737,5341933,234768
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,15815940,2452451,385737,5341933,234768
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US06,06,California,15807491,2456513,386391,5374660,235439
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US06,06,California,15805197,2472172,387622,5496188,239825
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US06,06,California,15808568,2488913,389313,5622663,243889
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US06,06,California,14347227,1450587,512610,2984105,161932
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,14347227,1450587,512610,2984105,161932
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US06,06,California,14366913,1453655,514402,3002422,162602
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US06,06,California,14468592,1466063,520731,3070434,165709
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US06,06,California,14569798,1479093,527122,3141564,168895
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US06,06,California,14413687,1405668,514131,2722965,158104
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,14413687,1405668,514131,2722965,158104
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US06,06,California,14436425,1409178,516285,2739304,158319
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US06,06,California,14549000,1422333,522753,2801645,161840
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US06,06,California,14662805,1437073,529719,2866654,164998
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US06,06,California,28760914,2856255,1026741,5707070,320036
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US06,06,California,28760914,2856255,1026741,5707070,320036
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US06,06,California,28803338,2862833,1030687,5741726,320921
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US06,06,California,29017592,2888396,1043484,5872079,327549
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US06,06,California,29232603,2916166,1056841,6008218,333893
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,466829,17891,33923,7883,2374
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,466829,17891,33923,7883,2374
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US08,08,Colorado,469952,18063,34175,7971,2402
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US08,08,Colorado,479215,18521,34838,8196,2476
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US08,08,Colorado,488622,19127,35565,8487,2577
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,487035,17480,34726,7787,2387
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,487035,17480,34726,7787,2387
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US08,08,Colorado,490567,17703,35030,7873,2401
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US08,08,Colorado,500526,18304,35841,8147,2478
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US08,08,Colorado,510540,18960,36680,8436,2588
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,953864,35371,68649,15670,4761
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,953864,35371,68649,15670,4761
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US08,08,Colorado,960519,35766,69205,15844,4803
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US08,08,Colorado,979741,36825,70679,16343,4954
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US08,08,Colorado,999162,38087,72245,16923,5165
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,1813010,107543,32257,93984,6018
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,1813010,107543,32257,93984,6018
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US08,08,Colorado,1816257,108157,32384,94806,6054
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US08,08,Colorado,1835009,110568,33055,97954,6290
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US08,08,Colorado,1854156,113441,33665,101199,6524
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,1804785,118586,31904,81084,6044
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,1804785,118586,31904,81084,6044
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US08,08,Colorado,1810606,119708,32117,81942,6124
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US08,08,Colorado,1829816,122513,32728,84637,6346
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US08,08,Colorado,1850896,125956,33424,87501,6692
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,3617795,226129,64161,175068,12062
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,3617795,226129,64161,175068,12062
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US08,08,Colorado,3626863,227865,64501,176748,12178
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US08,08,Colorado,3664825,233081,65783,182591,12636
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US08,08,Colorado,3705052,239397,67089,188700,13216
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,2279839,125434,66180,101867,8392
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,2279839,125434,66180,101867,8392
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US08,08,Colorado,2286209,126220,66559,102777,8456
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US08,08,Colorado,2314224,129089,67893,106150,8766
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US08,08,Colorado,2342778,132568,69230,109686,9101
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,2291820,136066,66630,88871,8431
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,2291820,136066,66630,88871,8431
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US08,08,Colorado,2301173,137411,67147,89815,8525
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US08,08,Colorado,2330342,140817,68569,92784,8824
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US08,08,Colorado,2361436,144916,70104,95937,9280
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US08,08,Colorado,4571659,261500,132810,190738,16823
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US08,08,Colorado,4571659,261500,132810,190738,16823
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US08,08,Colorado,4587382,263631,133706,192592,16981
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US08,08,Colorado,4644566,269906,136462,198934,17590
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US08,08,Colorado,4704214,277484,139334,205623,18381
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,203779,33855,7594,2868,1393
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,203779,33855,7594,2868,1393
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US09,09,Connecticut,204722,34056,7636,2917,1406
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US09,09,Connecticut,210906,35162,7835,3004,1447
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US09,09,Connecticut,216991,36191,8087,3089,1498
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,205282,31071,7784,3142,1870
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,205282,31071,7784,3142,1870
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US09,09,Connecticut,206134,31153,7735,3360,1993
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US09,09,Connecticut,213174,32199,8020,3447,2007
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US09,09,Connecticut,218934,33198,8280,3539,2025
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,409061,64926,15378,6010,3263
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,409061,64926,15378,6010,3263
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US09,09,Connecticut,410856,65209,15371,6277,3399
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US09,09,Connecticut,424080,67361,15855,6451,3454
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US09,09,Connecticut,435925,69389,16367,6628,3523
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,1338334,193313,11613,79371,1859
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,1338334,193313,11613,79371,1859
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US09,09,Connecticut,1337550,193550,11589,79956,1878
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US09,09,Connecticut,1329867,195390,11706,82616,1916
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US09,09,Connecticut,1320282,196993,11806,85318,1954
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,1264783,175616,10803,74909,1742
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,1264783,175616,10803,74909,1742
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US09,09,Connecticut,1264475,175881,10765,75482,1823
nhisp,Not Hispanic,male,Male,est72011,"July 1, 2011",0400000US09,09,Connecticut,1258811,178204,10868,77888,1865
nhisp,Not Hispanic,male,Male,est72012,"July 1, 2012",0400000US09,09,Connecticut,1251312,179627,10902,79867,1915
nhisp,Not Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,2603117,368929,22416,154280,3601
nhisp,Not Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,2603117,368929,22416,154280,3601
nhisp,Not Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US09,09,Connecticut,2602025,369431,22354,155438,3701
nhisp,Not Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US09,09,Connecticut,2588678,373594,22574,160504,3781
nhisp,Not Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US09,09,Connecticut,2571594,376620,22708,165185,3869
tothisp,Total,female,Female,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,1542113,227168,19207,82239,3252
tothisp,Total,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,1542113,227168,19207,82239,3252
tothisp,Total,female,Female,est72010,"July 1, 2010",0400000US09,09,Connecticut,1542272,227606,19225,82873,3284
tothisp,Total,female,Female,est72011,"July 1, 2011",0400000US09,09,Connecticut,1540773,230552,19541,85620,3363
tothisp,Total,female,Female,est72012,"July 1, 2012",0400000US09,09,Connecticut,1537273,233184,19893,88407,3452
tothisp,Total,male,Male,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,1470065,206687,18587,78051,3612
tothisp,Total,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,1470065,206687,18587,78051,3612
tothisp,Total,male,Male,est72010,"July 1, 2010",0400000US09,09,Connecticut,1470609,207034,18500,78842,3816
tothisp,Total,male,Male,est72011,"July 1, 2011",0400000US09,09,Connecticut,1471985,210403,18888,81335,3872
tothisp,Total,male,Male,est72012,"July 1, 2012",0400000US09,09,Connecticut,1470246,212825,19182,83406,3940
tothisp,Total,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US09,09,Connecticut,3012178,433855,37794,160290,6864
tothisp,Total,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US09,09,Connecticut,3012178,433855,37794,160290,6864
tothisp,Total,totsex,Both Sexes,est72010,"July 1, 2010",0400000US09,09,Connecticut,3012881,434640,37725,161715,7100
tothisp,Total,totsex,Both Sexes,est72011,"July 1, 2011",0400000US09,09,Connecticut,3012758,440955,38429,166955,7235
tothisp,Total,totsex,Both Sexes,est72012,"July 1, 2012",0400000US09,09,Connecticut,3007519,446009,39075,171813,7392
hisp,Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US10,10,Delaware,28569,5570,1954,458,280
hisp,Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US10,10,Delaware,28569,5570,1954,458,280
hisp,Hispanic,female,Female,est72010,"July 1, 2010",0400000US10,10,Delaware,28707,5615,1959,440,282
hisp,Hispanic,female,Female,est72011,"July 1, 2011",0400000US10,10,Delaware,29748,5812,2024,495,311
hisp,Hispanic,female,Female,est72012,"July 1, 2012",0400000US10,10,Delaware,30825,5977,2101,503,321
hisp,Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US10,10,Delaware,31438,5014,2098,472,284
hisp,Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US10,10,Delaware,31438,5014,2098,472,284
hisp,Hispanic,male,Male,est72010,"July 1, 2010",0400000US10,10,Delaware,31611,5046,2111,450,286
hisp,Hispanic,male,Male,est72011,"July 1, 2011",0400000US10,10,Delaware,32793,5209,2172,460,293
hisp,Hispanic,male,Male,est72012,"July 1, 2012",0400000US10,10,Delaware,33910,5420,2198,490,314
hisp,Hispanic,totsex,Both Sexes,cen42010,"April 1, 2010 Census",0400000US10,10,Delaware,60007,10584,4052,930,564
hisp,Hispanic,totsex,Both Sexes,est42010,"April 1, 2010 Estimates Base",0400000US10,10,Delaware,60007,10584,4052,930,564
hisp,Hispanic,totsex,Both Sexes,est72010,"July 1, 2010",0400000US10,10,Delaware,60318,10661,4070,890,568
hisp,Hispanic,totsex,Both Sexes,est72011,"July 1, 2011",0400000US10,10,Delaware,62541,11021,4196,955,604
hisp,Hispanic,totsex,Both Sexes,est72012,"July 1, 2012",0400000US10,10,Delaware,64735,11397,4299,993,635
nhisp,Not Hispanic,female,Female,cen42010,"April 1, 2010 Census",0400000US10,10,Delaware,310728,105097,4100,17220,471
nhisp,Not Hispanic,female,Female,est42010,"April 1, 2010 Estimates Base",0400000US10,10,Delaware,310728,105097,4100,17220,471
nhisp,Not Hispanic,female,Female,est72010,"July 1, 2010",0400000US10,10,Delaware,311084,105374,4120,17363,483
nhisp,Not Hispanic,female,Female,est72011,"July 1, 2011",0400000US10,10,Delaware,311972,106950,4178,18138,500
nhisp,Not Hispanic,female,Female,est72012,"July 1, 2012",0400000US10,10,Delaware,313268,108543,4219,18878,513
nhisp,Not Hispanic,male,Male,cen42010,"April 1, 2010 Census",0400000US10,10,Delaware,291838,93988,3607,15924,388
nhisp,Not Hispanic,male,Male,est42010,"April 1, 2010 Estimates Base",0400000US10,10,Delaware,291838,93988,3607,15924,388
nhisp,Not Hispanic,male,Male,est72010,"July 1, 2010",0400000US10,10,Delaware,292295,94266,3615,16070,400
